WindSpeed: 2.4 m/s
RotorSpeed: 15.8 rpm
GeneratorSpeed: 113.0 rpm
Power: 1.42 kW
GeneratorTemp: 12.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 07:59:25.782
WindSpeed: 2.1 m/s
RotorSpeed: 28.8 rpm
GeneratorSpeed: 354.0 rpm
Power: 0.26 kW
GeneratorTemp: 16.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 11:09:42.156
WindSpeed: 2.2 m/s
RotorSpeed: 21.7 rpm
GeneratorSpeed: 277.0 rpm
Power: 0.04 kW
GeneratorTemp: 11.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:58.431
WindSpeed: 2.3 m/s
RotorSpeed: 18.8 rpm
GeneratorSpeed: 4.0 rpm
Power: 0.01 kW
GeneratorTemp: 7.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:39:18.050
WindSpeed: 2.1 m/s
RotorSpeed: 12.0 rpm
GeneratorSpeed: 55.0 rpm
Power: 3.98 kW
GeneratorTemp: 6.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:46:04.748
WindSpeed: 2.4 m/s
RotorSpeed: 25.0 rpm
GeneratorSpeed: 311.0 rpm
Power: 0.1 kW
GeneratorTemp: 7.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 06:22:22.183
WindSpeed: 2.1 m/s
RotorSpeed: 34.8 rpm
GeneratorSpeed: 431.0 rpm
Power: 0.71 kW
GeneratorTemp: 16.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:36.412
WindSpeed: 2.1 m/s
RotorSpeed: 17.5 rpm
GeneratorSpeed: 10.0 rpm
Power: 0.64 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:58:39.788
WindSpeed: 2.1 m/s
RotorSpeed: 32.9 rpm
GeneratorSpeed: 413.0 rpm
Power: 0.62 kW
GeneratorTemp: 7.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:51.422
WindSpeed: 2.1 m/s
RotorSpeed: 18.1 rpm
GeneratorSpeed: 3.0 rpm
Power: 0.01 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:51:01.402
WindSpeed: 2.1 m/s
RotorSpeed: 31.5 rpm
GeneratorSpeed: 392.0 rpm
Power: 0.48 kW
GeneratorTemp: 8.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:45:58.723
WindSpeed: 2.2 m/s
RotorSpeed: 23.6 rpm
GeneratorSpeed: 297.0 rpm
Power: 0.05 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:47:35.052
WindSpeed: 2.4 m/s
RotorSpeed: 24.5 rpm
GeneratorSpeed: 308.0 rpm
Power: 0.11 kW
GeneratorTemp: 7.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 11:09:40.151
WindSpeed: 2.2 m/s
RotorSpeed: 21.4 rpm
GeneratorSpeed: 275.0 rpm
Power: 0.03 kW
GeneratorTemp: 11.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:50.420
WindSpeed: 2.1 m/s
RotorSpeed: 18.0 rpm
GeneratorSpeed: 3.0 rpm
Power: 0.01 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 11:09:32.148
WindSpeed: 2.1 m/s
RotorSpeed: 21.1 rpm
GeneratorSpeed: 270.0 rpm
Power: 0.03 kW
GeneratorTemp: 11.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:46:08.757
WindSpeed: 2.3 m/s
RotorSpeed: 25.5 rpm
GeneratorSpeed: 320.0 rpm
Power: 0.14 kW
GeneratorTemp: 7.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:45.411
WindSpeed: 2.1 m/s
RotorSpeed: 17.4 rpm
GeneratorSpeed: 3.0 rpm
Power: 0.01 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:37.413
WindSpeed: 2.1 m/s
RotorSpeed: 17.7 rpm
GeneratorSpeed: 7.0 rpm
Power: 0.37 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:33.407
WindSpeed: 2.4 m/s
RotorSpeed: 17.9 rpm
GeneratorSpeed: 40.0 rpm
Power: 3.58 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:46:01.717
WindSpeed: 2.2 m/s
RotorSpeed: 24.4 rpm
GeneratorSpeed: 304.0 rpm
Power: 0.08 kW
GeneratorTemp: 7.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:47:34.045
WindSpeed: 2.4 m/s
RotorSpeed: 24.2 rpm
GeneratorSpeed: 306.0 rpm
Power: 0.1 kW
GeneratorTemp: 7.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:51:10.420
WindSpeed: 2.1 m/s
RotorSpeed: 31.6 rpm
GeneratorSpeed: 399.0 rpm
Power: 0.53 kW
GeneratorTemp: 8.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:44:47.556
WindSpeed: 2.2 m/s
RotorSpeed: 15.5 rpm
GeneratorSpeed: 167.0 rpm
Power: 0.38 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:47:37.047
WindSpeed: 2.4 m/s
RotorSpeed: 24.7 rpm
GeneratorSpeed: 310.0 rpm
Power: 0.13 kW
GeneratorTemp: 7.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 07:59:26.787
WindSpeed: 2.1 m/s
RotorSpeed: 29.0 rpm
GeneratorSpeed: 358.0 rpm
Power: 0.28 kW
GeneratorTemp: 16.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 11:09:34.141
WindSpeed: 2.1 m/s
RotorSpeed: 21.4 rpm
GeneratorSpeed: 272.0 rpm
Power: 0.02 kW
GeneratorTemp: 11.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:46:14.796
WindSpeed: 2.1 m/s
RotorSpeed: 25.7 rpm
GeneratorSpeed: 327.0 rpm
Power: 0.19 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:54:35.411
WindSpeed: 2.1 m/s
RotorSpeed: 17.6 rpm
GeneratorSpeed: 15.0 rpm
Power: 1.22 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:39:23.073
WindSpeed: 2.3 m/s
RotorSpeed: 12.2 rpm
GeneratorSpeed: 148.0 rpm
Power: 0.09 kW
GeneratorTemp: 6.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 20:14:45.326
WindSpeed: 2.1 m/s
RotorSpeed: 35.2 rpm
GeneratorSpeed: 435.0 rpm
Power: 0.73 kW
GeneratorTemp: 9.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 11:09:44.157
WindSpeed: 2.2 m/s
RotorSpeed: 21.7 rpm
GeneratorSpeed: 278.0 rpm
Power: 0.04 kW
GeneratorTemp: 11.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:51:04.402
WindSpeed: 2.3 m/s
RotorSpeed: 31.9 rpm
GeneratorSpeed: 396.0 rpm
Power: 0.51 kW
GeneratorTemp: 8.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:51:00.398
WindSpeed: 2.1 m/s
RotorSpeed: 31.5 rpm
GeneratorSpeed: 390.0 rpm
Power: 0.48 kW
GeneratorTemp: 8.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:46:02.729
WindSpeed: 2.4 m/s
RotorSpeed: 24.4 rpm
GeneratorSpeed: 306.0 rpm
Power: 0.09 kW
GeneratorTemp: 7.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 19:58:41.787
WindSpeed: 2.1 m/s
RotorSpeed: 32.3 rpm
GeneratorSpeed: 410.0 rpm
Power: 0.6 kW
GeneratorTemp: 7.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:47:38.046
WindSpeed: 2.4 m/s
RotorSpeed: 24.6 rpm
GeneratorSpeed: 311.0 rpm
Power: 0.13 kW
GeneratorTemp: 7.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 20:14:48.326
WindSpeed: 2.1 m/s
RotorSpeed: 35.5 rpm
GeneratorSpeed: 439.0 rpm
Power: 0.81 kW
GeneratorTemp: 9.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:44:45.559
WindSpeed: 2.2 m/s
RotorSpeed: 14.8 rpm
GeneratorSpeed: 95.0 rpm
Power: 1.52 kW
GeneratorTemp: 6.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-10 03:51:08.412
WindSpeed: 2.3 m/s
RotorSpeed: 31.9 rpm
GeneratorSpeed: 400.0 rpm
Power: 0.54 kW
GeneratorTemp: 8.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:45:10.819
WindSpeed: 3.5 m/s
RotorSpeed: 51.7 rpm
GeneratorSpeed: 617.0 rpm
Power: 2.94 kW
GeneratorTemp: 29.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 11:53:58.006
WindSpeed: 2.6 m/s
RotorSpeed: 37.6 rpm
GeneratorSpeed: 471.0 rpm
Power: 1.09 kW
GeneratorTemp: 14.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 21:34:41.943
WindSpeed: 2.3 m/s
RotorSpeed: 33.7 rpm
GeneratorSpeed: 424.0 rpm
Power: 0.68 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:49:06.423
WindSpeed: 4.1 m/s
RotorSpeed: 53.2 rpm
GeneratorSpeed: 639.0 rpm
Power: 3.36 kW
GeneratorTemp: 33.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 17:11:00.207
WindSpeed: 3.4 m/s
RotorSpeed: 47.3 rpm
GeneratorSpeed: 583.0 rpm
Power: 2.46 kW
GeneratorTemp: 30.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:55:24.601
WindSpeed: 2.4 m/s
RotorSpeed: 33.2 rpm
GeneratorSpeed: 411.0 rpm
Power: 0.59 kW
GeneratorTemp: 17.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:19:04.844
WindSpeed: 3.2 m/s
RotorSpeed: 50.3 rpm
GeneratorSpeed: 612.0 rpm
Power: 2.95 kW
GeneratorTemp: 21.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:07:00.806
WindSpeed: 2.8 m/s
RotorSpeed: 38.7 rpm
GeneratorSpeed: 483.0 rpm
Power: 1.21 kW
GeneratorTemp: 23.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:21:55.018
WindSpeed: 4.4 m/s
RotorSpeed: 52.0 rpm
GeneratorSpeed: 627.0 rpm
Power: 3.22 kW
GeneratorTemp: 25.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:30:49.404
WindSpeed: 3.8 m/s
RotorSpeed: 53.8 rpm
GeneratorSpeed: 642.0 rpm
Power: 3.48 kW
GeneratorTemp: 27.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 06:39:36.544
WindSpeed: 2.1 m/s
RotorSpeed: 35.1 rpm
GeneratorSpeed: 435.0 rpm
Power: 0.76 kW
GeneratorTemp: 17.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 11:37:21.282
WindSpeed: 2.5 m/s
RotorSpeed: 33.7 rpm
GeneratorSpeed: 420.0 rpm
Power: 0.66 kW
GeneratorTemp: 11.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:01:53.410
WindSpeed: 2.1 m/s
RotorSpeed: 32.5 rpm
GeneratorSpeed: 408.0 rpm
Power: 0.57 kW
GeneratorTemp: 23.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 10:32:16.227
WindSpeed: 2.2 m/s
RotorSpeed: 33.6 rpm
GeneratorSpeed: 420.0 rpm
Power: 0.66 kW
GeneratorTemp: 3.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 03:36:04.459
WindSpeed: 3.1 m/s
RotorSpeed: 20.6 rpm
GeneratorSpeed: 230.0 rpm
Power: 0.26 kW
GeneratorTemp: 12.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:37:52.732
WindSpeed: 2.5 m/s
RotorSpeed: 40.2 rpm
GeneratorSpeed: 490.0 rpm
Power: 1.25 kW
GeneratorTemp: 17.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:10:38.742
WindSpeed: 2.9 m/s
RotorSpeed: 43.7 rpm
GeneratorSpeed: 545.0 rpm
Power: 1.91 kW
GeneratorTemp: 25.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 11:52:15.811
WindSpeed: 3.7 m/s
RotorSpeed: 43.9 rpm
GeneratorSpeed: 538.0 rpm
Power: 1.82 kW
GeneratorTemp: 13.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:08:45.304
WindSpeed: 2.5 m/s
RotorSpeed: 35.4 rpm
GeneratorSpeed: 442.0 rpm
Power: 0.8 kW
GeneratorTemp: 15.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:31:58.082
WindSpeed: 2.4 m/s
RotorSpeed: 39.7 rpm
GeneratorSpeed: 489.0 rpm
Power: 1.23 kW
GeneratorTemp: 17.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:11:15.747
WindSpeed: 2.9 m/s
RotorSpeed: 44.5 rpm
GeneratorSpeed: 541.0 rpm
Power: 1.81 kW
GeneratorTemp: 20.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:57:29.926
WindSpeed: 2.9 m/s
RotorSpeed: 39.5 rpm
GeneratorSpeed: 484.0 rpm
Power: 1.24 kW
GeneratorTemp: 24.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:14:42.114
WindSpeed: 2.3 m/s
RotorSpeed: 33.5 rpm
GeneratorSpeed: 415.0 rpm
Power: 0.62 kW
GeneratorTemp: 15.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 06:46:00.232
WindSpeed: 3.3 m/s
RotorSpeed: 40.4 rpm
GeneratorSpeed: 488.0 rpm
Power: 1.21 kW
GeneratorTemp: 18.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 13:49:03.193
WindSpeed: 3.4 m/s
RotorSpeed: 42.1 rpm
GeneratorSpeed: 487.0 rpm
Power: 1.23 kW
GeneratorTemp: 13.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 23:39:38.105
WindSpeed: 2.1 m/s
RotorSpeed: 27.8 rpm
GeneratorSpeed: 351.0 rpm
Power: 0.29 kW
GeneratorTemp: 14.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:32:30.573
WindSpeed: 3.6 m/s
RotorSpeed: 51.8 rpm
GeneratorSpeed: 626.0 rpm
Power: 3.17 kW
GeneratorTemp: 27.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:38:47.346
WindSpeed: 2.9 m/s
RotorSpeed: 49.0 rpm
GeneratorSpeed: 604.0 rpm
Power: 2.77 kW
GeneratorTemp: 27.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:08:20.915
WindSpeed: 3.0 m/s
RotorSpeed: 39.9 rpm
GeneratorSpeed: 500.0 rpm
Power: 1.38 kW
GeneratorTemp: 23.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 04:48:47.179
WindSpeed: 2.2 m/s
RotorSpeed: 29.9 rpm
GeneratorSpeed: 368.0 rpm
Power: 0.33 kW
GeneratorTemp: 13.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:55:46.777
WindSpeed: 2.3 m/s
RotorSpeed: 34.2 rpm
GeneratorSpeed: 430.0 rpm
Power: 0.7 kW
GeneratorTemp: 24.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 11:47:35.327
WindSpeed: 2.3 m/s
RotorSpeed: 36.3 rpm
GeneratorSpeed: 435.0 rpm
Power: 0.75 kW
GeneratorTemp: 12.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:25:01.779
WindSpeed: 3.4 m/s
RotorSpeed: 54.2 rpm
GeneratorSpeed: 655.0 rpm
Power: 3.76 kW
GeneratorTemp: 27.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:07:54.224
WindSpeed: 2.7 m/s
RotorSpeed: 42.6 rpm
GeneratorSpeed: 523.0 rpm
Power: 1.62 kW
GeneratorTemp: 14.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:33:39.663
WindSpeed: 2.9 m/s
RotorSpeed: 48.1 rpm
GeneratorSpeed: 591.0 rpm
Power: 2.55 kW
GeneratorTemp: 28.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:25:55.646
WindSpeed: 3.3 m/s
RotorSpeed: 51.6 rpm
GeneratorSpeed: 627.0 rpm
Power: 3.24 kW
GeneratorTemp: 24.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 12:08:23.873
WindSpeed: 2.5 m/s
RotorSpeed: 38.1 rpm
GeneratorSpeed: 471.0 rpm
Power: 1.08 kW
GeneratorTemp: 16.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 06:43:24.943
WindSpeed: 2.4 m/s
RotorSpeed: 39.1 rpm
GeneratorSpeed: 480.0 rpm
Power: 1.16 kW
GeneratorTemp: 17.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:07:51.351
WindSpeed: 2.5 m/s
RotorSpeed: 41.9 rpm
GeneratorSpeed: 527.0 rpm
Power: 1.64 kW
GeneratorTemp: 19.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 13:59:20.383
WindSpeed: 3.7 m/s
RotorSpeed: 46.2 rpm
GeneratorSpeed: 562.0 rpm
Power: 2.11 kW
GeneratorTemp: 14.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:08:18.523
WindSpeed: 2.5 m/s
RotorSpeed: 37.8 rpm
GeneratorSpeed: 465.0 rpm
Power: 0.99 kW
GeneratorTemp: 26.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 01:54:04.743
WindSpeed: 2.3 m/s
RotorSpeed: 31.8 rpm
GeneratorSpeed: 399.0 rpm
Power: 0.48 kW
GeneratorTemp: 14.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 02:00:12.380
WindSpeed: 2.2 m/s
RotorSpeed: 32.0 rpm
GeneratorSpeed: 400.0 rpm
Power: 0.56 kW
GeneratorTemp: 14.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:24:14.218
WindSpeed: 2.3 m/s
RotorSpeed: 38.8 rpm
GeneratorSpeed: 482.0 rpm
Power: 1.19 kW
GeneratorTemp: 16.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 15:38:06.671
WindSpeed: 4.0 m/s
RotorSpeed: 49.1 rpm
GeneratorSpeed: 594.0 rpm
Power: 2.6 kW
GeneratorTemp: 24.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 14:08:37.432
WindSpeed: 4.6 m/s
RotorSpeed: 61.7 rpm
GeneratorSpeed: 725.0 rpm
Power: 5.49 kW
GeneratorTemp: 19.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 13:58:41.312
WindSpeed: 2.1 m/s
RotorSpeed: 32.7 rpm
GeneratorSpeed: 419.0 rpm
Power: 0.65 kW
GeneratorTemp: 14.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 13:58:43.316
WindSpeed: 2.1 m/s
RotorSpeed: 32.3 rpm
GeneratorSpeed: 411.0 rpm
Power: 0.59 kW
GeneratorTemp: 14.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 05:40:03.893
WindSpeed: 2.5 m/s
RotorSpeed: 43.4 rpm
GeneratorSpeed: 540.0 rpm
Power: 1.86 kW
GeneratorTemp: 17.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-14 16:40:06.498
WindSpeed: 3.8 m/s
RotorSpeed: 53.4 rpm
GeneratorSpeed: 656.0 rpm
Power: 3.79 kW
GeneratorTemp: 27.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 08:49:22.240
WindSpeed: 2.4 m/s
RotorSpeed: 41.7 rpm
GeneratorSpeed: 514.0 rpm
Power: 1.51 kW
GeneratorTemp: 19.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:56:12.741
WindSpeed: 3.1 m/s
RotorSpeed: 50.0 rpm
GeneratorSpeed: 607.0 rpm
Power: 2.84 kW
GeneratorTemp: 30.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 17:23:11.024
WindSpeed: 2.6 m/s
RotorSpeed: 48.6 rpm
GeneratorSpeed: 599.0 rpm
Power: 2.69 kW
GeneratorTemp: 29.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 15:28:13.636
WindSpeed: 3.6 m/s
RotorSpeed: 50.4 rpm
GeneratorSpeed: 608.0 rpm
Power: 2.83 kW
GeneratorTemp: 29.3 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 11:21:27.746
WindSpeed: 2.5 m/s
RotorSpeed: 41.8 rpm
GeneratorSpeed: 514.0 rpm
Power: 1.48 kW
GeneratorTemp: 24.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 11:31:54.861
WindSpeed: 2.4 m/s
RotorSpeed: 38.1 rpm
GeneratorSpeed: 470.0 rpm
Power: 1.03 kW
GeneratorTemp: 24.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 13:52:43.320
WindSpeed: 2.8 m/s
RotorSpeed: 46.5 rpm
GeneratorSpeed: 567.0 rpm
Power: 2.14 kW
GeneratorTemp: 27.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 17:35:51.367
WindSpeed: 3.2 m/s
RotorSpeed: 52.8 rpm
GeneratorSpeed: 645.0 rpm
Power: 3.57 kW
GeneratorTemp: 33.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 09:21:32.918
WindSpeed: 2.5 m/s
RotorSpeed: 37.7 rpm
GeneratorSpeed: 469.0 rpm
Power: 1.04 kW
GeneratorTemp: 20.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 18:17:23.497
WindSpeed: 3.7 m/s
RotorSpeed: 57.9 rpm
GeneratorSpeed: 701.0 rpm
Power: 4.89 kW
GeneratorTemp: 34.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 09:05:22.974
WindSpeed: 2.3 m/s
RotorSpeed: 38.4 rpm
GeneratorSpeed: 480.0 rpm
Power: 1.16 kW
GeneratorTemp: 20.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 08:58:32.285
WindSpeed: 2.4 m/s
RotorSpeed: 41.0 rpm
GeneratorSpeed: 513.0 rpm
Power: 1.47 kW
GeneratorTemp: 19.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 13:00:32.932
WindSpeed: 3.7 m/s
RotorSpeed: 53.6 rpm
GeneratorSpeed: 644.0 rpm
Power: 3.59 kW
GeneratorTemp: 34.1 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 08:43:08.600
WindSpeed: 2.3 m/s
RotorSpeed: 36.8 rpm
GeneratorSpeed: 457.0 rpm
Power: 0.95 kW
GeneratorTemp: 18.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:18:05.403
WindSpeed: 4.0 m/s
RotorSpeed: 53.8 rpm
GeneratorSpeed: 654.0 rpm
Power: 3.73 kW
GeneratorTemp: 28.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 08:25:29.403
WindSpeed: 2.2 m/s
RotorSpeed: 38.0 rpm
GeneratorSpeed: 465.0 rpm
Power: 1.02 kW
GeneratorTemp: 18.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 18:20:09.798
WindSpeed: 2.3 m/s
RotorSpeed: 50.8 rpm
GeneratorSpeed: 619.0 rpm
Power: 3.09 kW
GeneratorTemp: 36.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:56:47.804
WindSpeed: 3.0 m/s
RotorSpeed: 46.4 rpm
GeneratorSpeed: 570.0 rpm
Power: 2.3 kW
GeneratorTemp: 30.4 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 11:08:25.316
WindSpeed: 3.4 m/s
RotorSpeed: 50.7 rpm
GeneratorSpeed: 610.0 rpm
Power: 2.83 kW
GeneratorTemp: 26.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:49:58.040
WindSpeed: 3.0 m/s
RotorSpeed: 47.5 rpm
GeneratorSpeed: 591.0 rpm
Power: 2.62 kW
GeneratorTemp: 33.6 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 17:31:18.945
WindSpeed: 3.5 m/s
RotorSpeed: 59.4 rpm
GeneratorSpeed: 719.0 rpm
Power: 5.28 kW
GeneratorTemp: 32.8 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:58:00.926
WindSpeed: 2.4 m/s
RotorSpeed: 40.6 rpm
GeneratorSpeed: 506.0 rpm
Power: 1.43 kW
GeneratorTemp: 30.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 12:32:30.824
WindSpeed: 3.0 m/s
RotorSpeed: 45.9 rpm
GeneratorSpeed: 561.0 rpm
Power: 2.04 kW
GeneratorTemp: 28.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 11:37:35.543
WindSpeed: 2.9 m/s
RotorSpeed: 44.2 rpm
GeneratorSpeed: 543.0 rpm
Power: 1.84 kW
GeneratorTemp: 25.2 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:03:35.528
WindSpeed: 2.9 m/s
RotorSpeed: 44.2 rpm
GeneratorSpeed: 534.0 rpm
Power: 1.75 kW
GeneratorTemp: 26.7 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 15:42:42.316
WindSpeed: 2.7 m/s
RotorSpeed: 42.9 rpm
GeneratorSpeed: 530.0 rpm
Power: 1.66 kW
GeneratorTemp: 27.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 11:40:38.863
WindSpeed: 3.2 m/s
RotorSpeed: 50.0 rpm
GeneratorSpeed: 613.0 rpm
Power: 2.91 kW
GeneratorTemp: 25.0 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 17:06:31.088
WindSpeed: 3.7 m/s
RotorSpeed: 53.6 rpm
GeneratorSpeed: 640.0 rpm
Power: 3.45 kW
GeneratorTemp: 29.5 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 17:42:39.334
WindSpeed: 4.2 m/s
RotorSpeed: 60.5 rpm
GeneratorSpeed: 714.0 rpm
Power: 5.15 kW
GeneratorTemp: 32.9 °C
---"
"SCADA Log Entry:
Timestamp: 2022-12-15 14:31:38.987
WindSpeed: 3.6 m/s
RotorSpeed: 51.2 rpm
GeneratorSpeed: 618.0 rpm
Power: 3.01 kW
